Property Name,Visits,Values Accumulated,Trial Number,Position Number
Pentoville,22,1760,931,9
Marlborough_street,21,2940,932,18
leicester_square,19,4180,933,26
Picadilly,28,6720,934,29
Third_chance,21,21,935,36
White_chapel,22,880,936,3
Maryleborne_station,28,7000,937,15
Strand,29,5220,938,21
Go_to_jail,22,22,939,30
Bow_street,33,4620,940,16
Water_works,29,2320,941,28
Supertax,22,22000,942,38
First_community_chest,31,31,943,2
Pall_mall,18,1800,944,11
Fleet_street,24,4320,945,23
Go_to_jail,23,23,946,30
Marlborough_street,22,3080,947,18
Free_parking,33,33,948,20
Regent_street,36,9360,949,31
Go,26,26,950,0
Pentoville,23,1840,951,9
Northhumber,24,2880,952,14
Strand,30,5400,953,21
Water_works,30,2400,954,28
Third_community_chest,24,24,955,33
First_community_chest,32,32,956,2
White_hall,24,2400,957,13
Strand,31,5580,958,21
Picadilly,29,6960,959,29
Mayfair,16,8000,960,39
First_chance,25,25,961,7
White_hall,25,2500,962,13
Maryleborne_station,29,7250,963,15
Second_chance,17,17,964,22
Water_works,31,2480,965,28
Go,27,27,966,0
The_angel_islington,24,1440,967,6
White_hall,26,2600,968,13
Fenchchurch_station,30,7500,969,25
Third_community_chest,25,25,970,33
Third_chance,22,22,971,36
Go,28,28,972,0
Income_Tax,21,42000,973,4
First_chance,26,26,974,7
Just_visiting,21,21,975,10
Strand,32,5760,976,21
leicester_square,20,4400,977,26
Liverpool_station,28,7000,978,35
Go,29,29,979,0
First_chance,27,27,980,7
Bow_street,34,4760,981,16
Vine_street,26,4160,982,19
Fenchchurch_station,31,7750,983,25
Go_to_jail,24,24,984,30
Second_chance,18,18,985,22
leicester_square,21,4620,986,26
Water_works,32,2560,987,28
Parklane,25,8750,988,37
Pentoville,24,1920,989,9
Northhumber,25,3000,990,14
Second_community_chest,24,24,991,17
Water_works,33,2640,992,28
Go,30,30,993,0
Pentoville,25,2000,994,9
Marlborough_street,23,3220,995,18
Second_chance,19,19,996,22
Fenchchurch_station,32,8000,997,25
Water_works,34,2720,998,28
Mayfair,17,8500,999,39
Just_visiting,22,22,1000,10
Maryleborne_station,30,7500,1001,15
Vine_street,27,4320,1002,19
Strand,33,5940,1003,21
Fleet_street,25,4500,1004,23
Picadilly,30,7200,1005,29
Old_kent,22,440,1006,1
Just_visiting,23,23,1007,10
Second_chance,20,20,1008,22
leicester_square,22,4840,1009,26
Go_to_jail,25,25,1010,30
Maryleborne_station,31,7750,1011,15
Conventry_street,22,4840,1012,27
Supertax,23,23000,1013,38
Old_kent,23,460,1014,1
White_chapel,23,920,1015,3
Pentoville,26,2080,1016,9
White_hall,27,2700,1017,13
Fleet_street,26,4680,1018,23
Water_works,35,2800,1019,28
Third_chance,23,23,1020,36
Supertax,24,24000,1021,38
First_community_chest,33,33,1022,2
Electric_company,22,1760,1023,12
Bow_street,35,4900,1024,16
Fenchchurch_station,33,8250,1025,25
Oxford_street,26,6760,1026,32
Liverpool_station,29,7250,1027,35
Mayfair,18,9000,1028,39
White_chapel,24,960,1029,3
Pall_mall,19,1900,1030,11
Marlborough_street,24,3360,1031,18
Transfalgar_square,25,5000,1032,24
Picadilly,31,7440,1033,29
Liverpool_station,30,7500,1034,35
The_angel_islington,25,1500,1035,6
Bow_street,36,5040,1036,16
Transfalgar_square,26,5200,1037,24
Regent_street,37,9620,1038,31
First_community_chest,34,34,1039,2
Pentoville,27,2160,1040,9
White_hall,28,2800,1041,13
Marlborough_street,25,3500,1042,18
Fenchchurch_station,34,8500,1043,25
Picadilly,32,7680,1044,29
Third_chance,24,24,1045,36
Euston,28,1680,1046,8
Marlborough_street,26,3640,1047,18
Conventry_street,23,5060,1048,27
Supertax,25,25000,1049,38
The_angel_islington,26,1560,1050,6
Maryleborne_station,32,8000,1051,15
Transfalgar_square,27,5400,1052,24
Regent_street,38,9880,1053,31
Third_community_chest,26,26,1054,33
Third_chance,25,25,1055,36
Supertax,26,26000,1056,38
The_angel_islington,27,1620,1057,6
Just_visiting,24,24,1058,10
Strand,34,6120,1059,21
Third_community_chest,27,27,1060,33
Go,31,31,1061,0
Pall_mall,20,2000,1062,11
Bow_street,37,5180,1063,16
Water_works,36,2880,1064,28
Mayfair,19,9500,1065,39
Income_Tax,22,44000,1066,4
White_hall,29,2900,1067,13
Second_community_chest,25,25,1068,17
Conventry_street,24,5280,1069,27
Liverpool_station,31,7750,1070,35
White_chapel,25,1000,1071,3
Maryleborne_station,33,8250,1072,15
leicester_square,23,5060,1073,26
Bond_street,17,4760,1074,34
Old_kent,24,480,1075,1
Income_Tax,23,46000,1076,4
Bow_street,38,5320,1077,16
Conventry_street,25,5500,1078,27
Parklane,26,9100,1079,37
Old_kent,25,500,1080,1
White_chapel,26,1040,1081,3
Euston,29,1740,1082,8
Just_visiting,25,25,1083,10
Electric_company,23,1840,1084,12
Northhumber,26,3120,1085,14
Marlborough_street,27,3780,1086,18
leicester_square,24,5280,1087,26
Supertax,27,27000,1088,38
Pentoville,28,2240,1089,9
Vine_street,28,4480,1090,19
Regent_street,39,10140,1091,31
Bond_street,18,5040,1092,34
King_cross_station,16,4000,1093,5
Bow_street,39,5460,1094,16
Conventry_street,26,5720,1095,27
Third_community_chest,28,28,1096,33
White_chapel,27,1080,1097,3
Just_visiting,26,26,1098,10
Second_chance,21,21,1099,22
Fenchchurch_station,35,8750,1100,25
Go_to_jail,26,26,1101,30
Electric_company,24,1920,1102,12
Maryleborne_station,34,8500,1103,15
Second_chance,22,22,1104,22
Conventry_street,27,5940,1105,27
Mayfair,20,10000,1106,39
Pentoville,29,2320,1107,9
Strand,35,6300,1108,21
Regent_street,40,10400,1109,31
Supertax,28,28000,1110,38
First_chance,28,28,1111,7
Pentoville,30,2400,1112,9
Pall_mall,21,2100,1113,11
Strand,36,6480,1114,21
Oxford_street,27,7020,1115,32
Parklane,27,9450,1116,37
King_cross_station,17,4250,1117,5
Northhumber,27,3240,1118,14
Strand,37,6660,1119,21
Fenchchurch_station,36,9000,1120,25
Liverpool_station,32,8000,1121,35
The_angel_islington,28,1680,1122,6
Pall_mall,22,2200,1123,11
Strand,38,6840,1124,21
Conventry_street,28,6160,1125,27
Third_community_chest,29,29,1126,33
Parklane,28,9800,1127,37
Mayfair,21,10500,1128,39
Just_visiting,27,27,1129,10
Second_community_chest,26,26,1130,17
Conventry_street,29,6380,1131,27
Supertax,29,29000,1132,38
Income_Tax,24,48000,1133,4
First_chance,29,29,1134,7
Marlborough_street,28,3920,1135,18
Second_chance,23,23,1136,22
Oxford_street,28,7280,1137,32
Go,32,32,1138,0
Pall_mall,23,2300,1139,11
White_hall,30,3000,1140,13
Free_parking,34,34,1141,20
leicester_square,25,5500,1142,26
Third_community_chest,30,30,1143,33
Go,33,33,1144,0
Just_visiting,28,28,1145,10
Marlborough_street,29,4060,1146,18
Fenchchurch_station,37,9250,1147,25
Water_works,37,2960,1148,28
Third_community_chest,31,31,1149,33
Parklane,29,10150,1150,37
Euston,30,1800,1151,8
Northhumber,28,3360,1152,14
Strand,39,7020,1153,21
Regent_street,41,10660,1154,31
Liverpool_station,33,8250,1155,35
Income_Tax,25,50000,1156,4
Northhumber,29,3480,1157,14
Bow_street,40,5600,1158,16
Transfalgar_square,28,5600,1159,24
Picadilly,33,7920,1160,29
Third_community_chest,32,32,1161,33
Mayfair,22,11000,1162,39
King_cross_station,18,4500,1163,5
First_chance,30,30,1164,7
White_hall,31,3100,1165,13
Second_community_chest,27,27,1166,17
Second_chance,24,24,1167,22
Go_to_jail,27,27,1168,30
Strand,40,7200,1169,21
Water_works,38,3040,1170,28
Oxford_street,29,7540,1171,32
Parklane,30,10500,1172,37
Mayfair,23,11500,1173,39
First_chance,31,31,1174,7
Northhumber,30,3600,1175,14
Bow_street,41,5740,1176,16
Fenchchurch_station,38,9500,1177,25
Third_chance,26,26,1178,36
Go,34,34,1179,0
First_community_chest,35,35,1180,2
Pall_mall,24,2400,1181,11
Second_chance,25,25,1182,22
Oxford_street,30,7800,1183,32
Supertax,30,30000,1184,38
Just_visiting,29,29,1185,10
Marlborough_street,30,4200,1186,18
Free_parking,35,35,1187,20
Water_works,39,3120,1188,28
Mayfair,24,12000,1189,39
King_cross_station,19,4750,1190,5
Bow_street,42,5880,1191,16
Fleet_street,27,4860,1192,23
Fenchchurch_station,39,9750,1193,25
Picadilly,34,8160,1194,29
Mayfair,25,12500,1195,39
King_cross_station,20,5000,1196,5
Just_visiting,30,30,1197,10
Electric_company,25,2000,1198,12
Strand,41,7380,1199,21
Transfalgar_square,29,5800,1200,24
Third_chance,27,27,1201,36
Supertax,31,31000,1202,38
King_cross_station,21,5250,1203,5
Electric_company,26,2080,1204,12
Vine_street,29,4640,1205,19
Water_works,40,3200,1206,28
Bond_street,19,5320,1207,34
Parklane,31,10850,1208,37
The_angel_islington,29,1740,1209,6
Maryleborne_station,35,8750,1210,15
Strand,42,7560,1211,21
Regent_street,42,10920,1212,31
First_community_chest,36,36,1213,2
The_angel_islington,30,1800,1214,6
Electric_company,27,2160,1215,12
Northhumber,31,3720,1216,14
Fenchchurch_station,40,10000,1217,25
Regent_street,43,11180,1218,31
Parklane,32,11200,1219,37
Old_kent,26,520,1220,1
Pall_mall,25,2500,1221,11
Second_chance,26,26,1222,22
Fenchchurch_station,41,10250,1223,25
Conventry_street,30,6600,1224,27
Liverpool_station,34,8500,1225,35
King_cross_station,22,5500,1226,5
Just_visiting,31,31,1227,10
Electric_company,28,2240,1228,12
Bow_street,43,6020,1229,16
Vine_street,30,4800,1230,19
Fenchchurch_station,42,10500,1231,25
Picadilly,35,8400,1232,29
Regent_street,44,11440,1233,31
First_community_chest,37,37,1234,2
Electric_company,29,2320,1235,12
Fleet_street,28,5040,1236,23
Water_works,41,3280,1237,28
Go,35,35,1238,0
White_chapel,28,1120,1239,3
Just_visiting,32,32,1240,10
Marlborough_street,31,4340,1241,18
Transfalgar_square,30,6000,1242,24
Third_chance,28,28,1243,36
Go,36,36,1244,0
Pall_mall,26,2600,1245,11
White_hall,32,3200,1246,13
Second_chance,27,27,1247,22
Go_to_jail,28,28,1248,30
White_hall,33,3300,1249,13
Transfalgar_square,31,6200,1250,24
Third_community_chest,33,33,1251,33
Go,37,37,1252,0
Electric_company,30,2400,1253,12
Fleet_street,29,5220,1254,23
Regent_street,45,11700,1255,31
Parklane,33,11550,1256,37
Pentoville,31,2480,1257,9
Strand,43,7740,1258,21
Oxford_street,31,8060,1259,32
Income_Tax,26,52000,1260,4
Pall_mall,27,2700,1261,11
Second_community_chest,28,28,1262,17
leicester_square,26,5720,1263,26
Regent_street,46,11960,1264,31
White_chapel,29,1160,1265,3
Pentoville,32,2560,1266,9
White_hall,34,3400,1267,13
Transfalgar_square,32,6400,1268,24
Go_to_jail,29,29,1269,30
Maryleborne_station,36,9000,1270,15
Second_community_chest,29,29,1271,17
leicester_square,27,5940,1272,26
Third_community_chest,34,34,1273,33
King_cross_station,23,5750,1274,5
White_hall,35,3500,1275,13
Marlborough_street,32,4480,1276,18
Picadilly,36,8640,1277,29
Parklane,34,11900,1278,37
First_community_chest,38,38,1279,2
Northhumber,32,3840,1280,14
Free_parking,36,36,1281,20
Fenchchurch_station,43,10750,1282,25
Water_works,42,3360,1283,28
Oxford_street,32,8320,1284,32
Parklane,35,12250,1285,37
Old_kent,27,540,1286,1
White_hall,36,3600,1287,13
Fenchchurch_station,44,11000,1288,25
Conventry_street,31,6820,1289,27
Third_community_chest,35,35,1290,33
Liverpool_station,35,8750,1291,35
White_chapel,30,1200,1292,3
The_angel_islington,31,1860,1293,6
Marlborough_street,33,4620,1294,18
Strand,44,7920,1295,21
Transfalgar_square,33,6600,1296,24
Water_works,43,3440,1297,28
Mayfair,26,13000,1298,39
Just_visiting,33,33,1299,10
Strand,45,8100,1300,21
Fenchchurch_station,45,11250,1301,25
Parklane,36,12600,1302,37
King_cross_station,24,6000,1303,5
Electric_company,31,2480,1304,12
Free_parking,37,37,1305,20
Fleet_street,30,5400,1306,23
Fenchchurch_station,46,11500,1307,25
Third_chance,29,29,1308,36
Euston,31,1860,1309,8
Maryleborne_station,37,9250,1310,15
Fenchchurch_station,47,11750,1311,25
Go_to_jail,30,30,1312,30
Vine_street,31,4960,1313,19
Second_chance,28,28,1314,22
Fenchchurch_station,48,12000,1315,25
Conventry_street,32,7040,1316,27
Third_community_chest,36,36,1317,33
Mayfair,27,13500,1318,39
First_community_chest,39,39,1319,2
Northhumber,33,3960,1320,14
Fenchchurch_station,49,12250,1321,25
Conventry_street,33,7260,1322,27
Liverpool_station,36,9000,1323,35
First_chance,32,32,1324,7
Bow_street,44,6160,1325,16
Transfalgar_square,34,6800,1326,24
Third_chance,30,30,1327,36
Supertax,32,32000,1328,38
King_cross_station,25,6250,1329,5
Euston,32,1920,1330,8
Electric_company,32,2560,1331,12
Second_chance,29,29,1332,22
leicester_square,28,6160,1333,26
Oxford_street,33,8580,1334,32
Go,38,38,1335,0
Electric_company,33,2640,1336,12
Marlborough_street,34,4760,1337,18
Water_works,44,3520,1338,28
Oxford_street,34,8840,1339,32
Parklane,37,12950,1340,37
Euston,33,1980,1341,8
Marlborough_street,35,4900,1342,18
Picadilly,37,8880,1343,29
Go,39,39,1344,0
First_community_chest,40,40,1345,2
Pentoville,33,2640,1346,9
Electric_company,34,2720,1347,12
Free_parking,38,38,1348,20
leicester_square,29,6380,1349,26
Third_chance,31,31,1350,36
The_angel_islington,32,1920,1351,6
White_hall,37,3700,1352,13
Maryleborne_station,38,9500,1353,15
Conventry_street,34,7480,1354,27
Bond_street,20,5600,1355,34
Go,40,40,1356,0
First_community_chest,41,41,1357,2
Pentoville,34,2720,1358,9
Marlborough_street,36,5040,1359,18
leicester_square,30,6600,1360,26
Go_to_jail,31,31,1361,30
Second_chance,30,30,1362,22
Oxford_street,35,9100,1363,32
Income_Tax,27,54000,1364,4
First_chance,33,33,1365,7
Bow_street,45,6300,1366,16
leicester_square,31,6820,1367,26
Third_chance,32,32,1368,36
Go,41,41,1369,0
King_cross_station,26,6500,1370,5
Maryleborne_station,39,9750,1371,15
Second_chance,31,31,1372,22
Picadilly,38,9120,1373,29
Liverpool_station,37,9250,1374,35
First_chance,34,34,1375,7
Pall_mall,28,2800,1376,11
Bow_street,46,6440,1377,16
Strand,46,8280,1378,21
Picadilly,39,9360,1379,29
Supertax,33,33000,1380,38
White_chapel,31,1240,1381,3
Maryleborne_station,40,10000,1382,15
Transfalgar_square,35,7000,1383,24
leicester_square,32,7040,1384,26
Third_community_chest,37,37,1385,33
Old_kent,28,560,1386,1
Euston,34,2040,1387,8
Maryleborne_station,41,10250,1388,15
Free_parking,39,39,1389,20
Conventry_street,35,7700,1390,27
Mayfair,28,14000,1391,39
First_chance,35,35,1392,7
Just_visiting,34,34,1393,10
Marlborough_street,37,5180,1394,18
Transfalgar_square,36,7200,1395,24
Third_chance,33,33,1396,36
Go,42,42,1397,0
First_community_chest,42,42,1398,2
King_cross_station,27,6750,1399,5
Pall_mall,29,2900,1400,11
Bow_street,47,6580,1401,16
Vine_street,32,5120,1402,19
Fenchchurch_station,50,12500,1403,25
Water_works,45,3600,1404,28
Go_to_jail,32,32,1405,30
White_hall,38,3800,1406,13
Maryleborne_station,42,10500,1407,15
Fenchchurch_station,51,12750,1408,25
Liverpool_station,38,9500,1409,35
The_angel_islington,33,1980,1410,6
Bow_street,48,6720,1411,16
Strand,47,8460,1412,21
Go_to_jail,33,33,1413,30
Free_parking,40,40,1414,20
Conventry_street,36,7920,1415,27
Third_chance,34,34,1416,36
First_chance,36,36,1417,7
White_hall,39,3900,1418,13
Free_parking,41,41,1419,20
Oxford_street,36,9360,1420,32
White_chapel,32,1280,1421,3
Maryleborne_station,43,10750,1422,15
Vine_street,33,5280,1423,19
Regent_street,47,12220,1424,31
Third_community_chest,38,38,1425,33
First_community_chest,43,43,1426,2
First_chance,37,37,1427,7
Pall_mall,30,3000,1428,11
Second_chance,32,32,1429,22
Bond_street,21,5880,1430,34
The_angel_islington,34,2040,1431,6
Pall_mall,31,3100,1432,11
Vine_street,34,5440,1433,19
Strand,48,8640,1434,21
Conventry_street,37,8140,1435,27
Mayfair,29,14500,1436,39
First_community_chest,44,44,1437,2
White_hall,40,4000,1438,13
Second_community_chest,30,30,1439,17
Fenchchurch_station,52,13000,1440,25
Water_works,46,3680,1441,28
Parklane,38,13300,1442,37
King_cross_station,28,7000,1443,5
Just_visiting,35,35,1444,10
White_hall,41,4100,1445,13
Free_parking,42,42,1446,20
Regent_street,48,12480,1447,31
Mayfair,30,15000,1448,39
Just_visiting,36,36,1449,10
White_hall,42,4200,1450,13
Second_community_chest,31,31,1451,17
Free_parking,43,43,1452,20
Oxford_street,37,9620,1453,32
Liverpool_station,39,9750,1454,35
King_cross_station,29,7250,1455,5
Just_visiting,37,37,1456,10
White_hall,43,4300,1457,13
Vine_street,35,5600,1458,19
Transfalgar_square,37,7400,1459,24
Go_to_jail,34,34,1460,30
Free_parking,44,44,1461,20
Go_to_jail,35,35,1462,30
Northhumber,34,4080,1463,14
Free_parking,45,45,1464,20
Second_chance,33,33,1465,22
Oxford_street,38,9880,1466,32
Liverpool_station,40,10000,1467,35
Parklane,39,13650,1468,37
Go,43,43,1469,0
White_chapel,33,1320,1470,3
The_angel_islington,35,2100,1471,6
Northhumber,35,4200,1472,14
Strand,49,8820,1473,21
Fleet_street,31,5580,1474,23
leicester_square,33,7260,1475,26
Third_community_chest,39,39,1476,33
King_cross_station,30,7500,1477,5
Just_visiting,38,38,1478,10
Vine_street,36,5760,1479,19
leicester_square,34,7480,1480,26
Third_chance,35,35,1481,36
White_chapel,34,1360,1482,3
Northhumber,36,4320,1483,14
Bow_street,49,6860,1484,16
Strand,50,9000,1485,21
Oxford_street,39,10140,1486,32
Go,44,44,1487,0
Just_visiting,39,39,1488,10
Vine_street,37,5920,1489,19
Water_works,47,3760,1490,28
Third_chance,36,36,1491,36
Supertax,34,34000,1492,38
White_chapel,35,1400,1493,3
Just_visiting,40,40,1494,10
Marlborough_street,38,5320,1495,18
Picadilly,40,9600,1496,29
Regent_street,49,12740,1497,31
First_community_chest,45,45,1498,2
Electric_company,35,2800,1499,12
Bow_street,50,7000,1500,16
Vine_street,38,6080,1501,19
leicester_square,35,7700,1502,26
